id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,price_doc
3500,37,19.0,1.0,17.0,1.0,1993.0,1.0,8.0,2.0,5450000
3501,41,20.0,4.0,12.0,1.0,1981.0,1.0,8.0,3.0,7450000
3503,37,36.0,8.0,17.0,1.0,2013.0,1.0,10.0,1.0,3947900
3505,40,32.0,6.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4427560
3507,65,52.0,9.0,12.0,1.0,1983.4109561350313,2.0,1.0,1.0,5286259
3508,40,17.0,11.0,15.0,1.0,2007.0,1.0,8.0,4.0,5250000
3509,35,19.0,8.0,14.0,1.0,1970.0,1.0,9.0,2.0,5500000
3511,44,35.2,16.0,17.0,4.0,1983.4109561350313,1.0,1.0,2.217643916121277,7010640
3512,27,19.0,4.0,4.0,6.0,2015.0,1.0,4.0,1.0,1922515
3513,66,43.0,6.0,12.0,1.0,1977.0,3.0,7.0,3.0,6600000
3514,39,19.0,2.0,9.0,2.0,1959.0,1.0,8.0,3.0,1000000
3515,47,30.0,8.0,12.0,1.0,1978.0,2.0,7.0,3.0,5900000
3516,100,80.0,18.0,18.0,2.0,1983.4109561350313,3.0,1.0,2.217643916121277,16743420
3517,59,42.0,7.0,12.0,1.0,1974.0,3.0,5.0,2.217643916121277,7400000
3518,42,28.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,5750000
3519,53,30.0,5.0,14.0,1.0,1986.0,2.0,8.0,2.217643916121277,7800000
3520,97,68.0,2.0,3.0,2.0,1940.0,4.0,11.0,2.217643916121277,22000000
3521,80,46.0,3.0,17.0,1.0,1989.0,3.0,10.0,3.0,16550000
3523,53,31.0,17.0,17.0,1.0,1990.0,2.0,8.0,2.0,8150000
3524,58,42.0,7.0,9.0,1.0,1974.0,3.0,6.0,2.0,6200000
3525,61,48.800000000000004,9.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,5915448
3526,36,16.0,4.0,12.0,2.0,1986.0,1.0,7.0,4.0,7000000
3527,42,20.0,13.0,14.0,1.0,1992.0,1.0,8.0,2.0,4250000
3528,32,18.0,2.0,9.0,1.0,1974.0,1.0,6.0,3.0,4440000
3529,64,51.2,4.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5472656
3530,71,39.0,3.0,18.0,5.0,2012.0,2.0,13.0,2.217643916121277,2000000
3531,41,25.0,4.0,5.0,2.0,1962.0,2.0,5.0,2.0,6300000
3532,38,19.0,10.0,16.0,1.0,2006.0,1.0,7.0,2.0,5800000
3533,33,33.0,3.0,22.0,5.0,1985.0,1.0,9.0,3.0,6500000
3534,59,44.0,4.0,9.0,1.0,1967.0,3.0,5.0,3.0,9400000
3535,54,28.0,11.0,16.0,5.0,1984.0,2.0,11.0,2.0,6500000
3536,39,23.0,7.0,12.0,5.0,1967.0,2.0,6.0,3.0,7100000
3537,40,17.0,4.0,14.0,1.0,2005.0,1.0,8.0,2.0,6100000
3539,39,23.0,6.0,12.0,5.0,1968.0,2.0,6.0,3.0,6700000
3540,78,55.0,9.0,9.0,2.0,1953.0,3.0,6.0,3.0,13700000
3541,79,63.2,4.0,17.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,6175472
3542,38,30.400000000000002,5.0,12.0,4.0,1983.4109561350313,1.0,1.0,2.217643916121277,3513890
3543,53,28.0,7.0,17.0,1.0,2008.0,2.0,9.0,3.0,2000000
3544,89,47.0,9.0,17.0,6.0,2012.0,3.0,10.0,1.0,4474500
3545,60,48.0,13.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7060923
3546,88,59.0,20.0,24.0,6.0,2007.0,3.0,10.0,2.217643916121277,14000000
3547,37,22.0,3.0,9.0,5.0,1967.0,2.0,7.0,3.0,6600000
3548,33,18.0,12.0,1.0,5.0,1970.0,1.0,9.0,2.0,5150000
3550,35,19.0,5.0,12.0,1.0,1966.0,1.0,9.0,2.217643916121277,1000000
3551,66,52.800000000000004,16.0,22.0,4.0,1983.4109561350313,2.0,1.0,2.217643916121277,10769760
3552,54,32.0,6.0,17.0,1.0,1996.0,2.0,9.0,3.0,8450000
3553,44,29.0,4.0,5.0,2.0,1963.0,2.0,5.0,2.0,6330000
3554,84,77.0,10.0,25.0,6.0,2014.0,3.0,10.0,1.0,11620576
3555,81,64.8,7.0,25.0,1.0,2013.0,3.0,10.0,1.0,10773000
3556,50,29.0,11.0,14.0,1.0,1992.0,2.0,7.0,3.0,8300000
3557,35,19.0,3.0,5.0,2.0,1960.0,1.0,8.0,3.0,5680000
3559,60,44.0,6.0,9.0,1.0,1968.0,3.0,5.0,3.0,8200000
3560,51,33.0,8.0,9.0,5.0,1974.0,2.0,6.0,1.0,8300000
3561,79,63.2,3.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,7528752
3562,40,20.0,4.0,17.0,1.0,2004.0,1.0,8.0,3.0,1000000
3563,30,17.0,2.0,5.0,1.0,1961.0,1.0,6.0,3.0,6200000
3565,56,34.0,7.0,9.0,2.0,1959.0,2.0,7.0,3.0,2000000
3566,61,48.800000000000004,7.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6763193
3567,47,31.0,11.0,12.0,5.0,1969.0,2.0,9.0,2.0,6600000
3568,51,40.800000000000004,14.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,5930848
3569,53,32.0,1.0,4.0,2.0,1934.0,2.0,6.0,1.0,8300000
3570,38,30.400000000000002,8.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4312000
3571,44,28.0,1.0,5.0,1.0,1965.0,2.0,5.0,2.0,5400000
3573,50,30.0,13.0,17.0,1.0,1997.0,2.0,8.0,2.0,7400000
3574,43,27.0,5.0,9.0,1.0,1970.0,2.0,5.0,2.217643916121277,6100000
3575,44,35.2,2.0,25.0,1.0,1983.4109561350313,1.0,1.0,1.0,4565208
3576,44,44.0,5.0,9.0,5.0,1978.0,2.0,5.0,3.0,6400000
3578,33,17.0,1.0,14.0,2.0,1975.0,1.0,7.0,3.0,6800000
3580,50,30.0,13.0,17.0,1.0,1992.0,2.0,8.0,3.0,8000000
3581,65,35.0,3.0,17.0,1.0,2001.0,2.0,12.0,3.0,13500000
3582,41,20.0,11.0,14.0,1.0,1993.0,1.0,8.0,2.0,4450000
3583,126,57.0,21.0,22.0,6.0,2006.0,3.0,14.0,4.0,32000000
3584,82,65.60000000000001,23.0,1.0,1.0,1983.4109561350313,3.0,1.0,3.0,11187390
3586,82,82.0,25.0,25.0,1.0,2015.0,3.0,10.0,1.0,11406967
3588,31,19.0,5.0,5.0,5.0,1961.0,1.0,5.0,1.0,5650000
3589,35,17.0,7.0,12.0,1.0,1975.0,1.0,6.0,3.0,5700000
3590,56,42.0,2.0,5.0,2.0,1963.0,3.0,5.0,2.0,7000000
3591,32,19.0,5.0,9.0,1.0,1962.0,1.0,5.0,2.0,5100000
3593,32,16.0,9.0,9.0,5.0,1966.0,1.0,8.0,3.0,6700000
3594,64,36.0,4.0,12.0,2.0,1994.0,3.0,11.0,4.0,10800000
3595,38,20.0,5.0,9.0,1.0,1987.0,1.0,8.0,2.0,5800000
3596,52,51.0,12.0,15.0,6.0,2015.0,2.0,1.0,1.0,4412844
3598,37,19.0,3.0,17.0,1.0,1984.0,1.0,8.0,2.0,6100000
3599,37,22.0,2.0,9.0,5.0,1962.0,1.0,7.0,3.0,2500000
3600,78,62.400000000000006,7.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,7490728
3602,53,28.0,6.0,16.0,5.0,1984.0,2.0,11.0,2.217643916121277,10450000
3603,34,19.0,7.0,16.0,1.0,1978.0,1.0,9.0,2.0,5700000
3604,32,18.0,7.0,9.0,1.0,1967.0,1.0,7.0,2.0,1000000
3605,82,55.0,3.0,5.0,2.0,1937.0,3.0,11.0,2.0,11200000
3606,58,32.0,19.0,22.0,5.0,1992.0,2.0,8.0,2.0,6000000
3607,61,48.800000000000004,8.0,17.0,1.0,1983.4109561350313,2.0,12.0,1.0,5896242
3609,75,45.0,10.0,17.0,1.0,1998.0,3.0,9.0,2.217643916121277,10800000
3611,35,19.0,16.0,16.0,5.0,1976.0,1.0,10.0,2.0,5200000
3612,30,18.0,3.0,5.0,2.0,1966.0,1.0,6.0,2.217643916121277,5080000
3613,46,36.800000000000004,6.0,25.0,1.0,1983.4109561350313,1.0,1.0,1.0,4740002
3614,101,64.0,17.0,22.0,1.0,1999.0,4.0,10.0,2.217643916121277,14700000
3615,59,59.0,24.0,1.0,1.0,2012.0,2.0,1.0,1.0,11309400
3616,53,30.0,9.0,14.0,1.0,1995.0,2.0,8.0,3.0,9050000
3618,76,43.0,7.0,14.0,1.0,1996.0,3.0,8.0,3.0,10600000
3619,54,32.0,14.0,16.0,1.0,1976.0,2.0,9.0,2.217643916121277,8700000
3620,48,19.0,13.0,25.0,4.0,2003.0,1.0,10.0,3.0,12000000
3621,45,29.0,8.0,9.0,2.0,1968.0,2.0,5.0,3.0,7400000
3622,78,44.0,12.0,17.0,1.0,2007.0,3.0,12.0,2.0,9500000
3623,39,23.0,10.0,12.0,5.0,1965.0,2.0,6.0,2.217643916121277,6800000
3625,39,31.200000000000003,6.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3700946
3626,64,41.0,9.0,9.0,2.0,1965.0,3.0,8.0,2.217643916121277,21000000
3627,45,32.0,4.0,9.0,1.0,1963.0,2.0,5.0,2.0,6050000
3629,32,16.0,3.0,5.0,2.0,1959.0,1.0,6.0,2.217643916121277,5075000
3630,39,31.200000000000003,6.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3700946
3631,102,81.60000000000001,19.0,25.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,7981244
3633,44,29.0,4.0,5.0,2.0,1963.0,2.0,5.0,2.0,5600000
3634,41,20.0,11.0,14.0,1.0,1992.0,1.0,8.0,2.0,5900000
3635,39,37.0,14.0,17.0,4.0,2015.0,1.0,9.0,1.0,4214650
3636,41,27.0,1.0,5.0,1.0,1965.0,2.0,5.0,2.0,5450000
3637,49,18.0,7.0,1.0,1.0,2013.0,1.0,1.0,2.217643916121277,4927650
3639,64,51.2,3.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5307328
3640,40,38.0,3.0,17.0,1.0,1983.4109561350313,1.0,10.0,1.0,3542408
3641,30,18.0,1.0,5.0,2.0,1961.0,1.0,6.0,2.217643916121277,5200000
3642,38,20.0,7.0,22.0,1.0,1995.0,1.0,10.0,3.0,6850000
3643,74,43.0,2.0,17.0,1.0,2003.0,3.0,12.0,3.0,19000000
3644,32,20.0,2.0,5.0,1.0,1961.0,1.0,5.0,2.0,5200000
3645,79,63.2,6.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,7528752
3648,55,37.0,2.0,5.0,1.0,1966.0,3.0,5.0,2.0,7950000
3649,64,51.2,6.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6321768
3651,39,19.0,14.0,17.0,1.0,1985.0,1.0,8.0,2.0,4500000
3652,36,20.0,6.0,12.0,5.0,1965.0,1.0,10.0,2.0,6400000
3653,42,26.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,6700000
3654,42,26.0,3.0,9.0,1.0,1972.0,2.0,5.0,3.0,6450000
3655,35,20.0,3.0,12.0,5.0,2009.0,1.0,9.0,3.0,6150000
3656,77,45.0,8.0,17.0,1.0,1988.0,3.0,10.0,2.0,12950000
3657,42,26.0,2.0,9.0,2.0,1965.0,2.0,5.0,3.0,7900000
3658,51,30.0,2.0,17.0,1.0,2005.0,2.0,9.0,2.0,10800000
3659,40,32.0,2.0,1.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,2501660
3660,52,41.6,9.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,5326755
3661,48,31.0,8.0,14.0,1.0,1974.0,2.0,8.0,2.217643916121277,6450000
3664,44,29.0,7.0,9.0,1.0,1971.0,2.0,6.0,2.0,6400000
3665,33,20.0,5.0,5.0,1.0,1966.0,1.0,5.0,2.0,5150000
3666,73,47.0,10.0,16.0,1.0,1981.0,3.0,10.0,3.0,13900000
3667,100,62.0,2.0,22.0,1.0,2005.0,4.0,10.0,2.0,11900000
3668,38,19.0,3.0,16.0,1.0,1980.0,1.0,9.0,2.217643916121277,2000000
3669,20,12.0,7.0,9.0,2.0,1970.0,1.0,3.0,2.0,3600000
3670,32,18.0,1.0,9.0,1.0,1968.0,1.0,6.0,3.0,4800000
3671,53,28.0,7.0,12.0,1.0,1974.0,2.0,11.0,2.0,8550000
3672,33,20.0,5.0,5.0,1.0,1964.0,1.0,5.0,2.0,5000000
3673,79,46.0,11.0,12.0,1.0,1993.0,3.0,8.0,2.0,8000000
3675,75,45.0,5.0,16.0,2.0,1981.0,3.0,10.0,2.0,2000000
3676,55,27.0,4.0,8.0,4.0,2009.0,2.0,12.0,4.0,8800000
3678,33,19.0,1.0,9.0,1.0,1973.0,1.0,6.0,3.0,4950000
3679,54,28.0,8.0,14.0,1.0,2007.0,2.0,9.0,3.0,6950000
3680,57,30.0,14.0,14.0,1.0,2009.0,2.0,7.0,2.217643916121277,7400000
3681,61,34.0,18.0,22.0,1.0,1994.0,2.0,10.0,3.0,1000000
3682,43,29.0,2.0,5.0,2.0,1963.0,2.0,5.0,2.0,7000000
3683,48,31.0,9.0,12.0,1.0,1967.0,2.0,8.0,2.0,1000000
3684,60,33.0,8.0,14.0,1.0,2008.0,2.0,11.0,2.217643916121277,7500000
3685,37,22.0,9.0,9.0,5.0,1963.0,2.0,7.0,2.0,8550000
3686,43,28.0,5.0,5.0,2.0,1960.0,2.0,5.0,2.0,6200000
3687,56,36.0,9.0,25.0,2.0,2004.0,2.0,8.0,3.0,5500000
3688,46,30.0,10.0,12.0,1.0,1980.0,2.0,6.0,3.0,9000000
3689,43,27.0,1.0,5.0,2.0,1972.0,2.0,5.0,2.0,4100000
3690,32,20.0,3.0,5.0,1.0,1962.0,1.0,5.0,2.217643916121277,6600000
3691,38,20.0,1.0,12.0,1.0,1975.0,1.0,8.0,3.0,5700000
3693,54,32.0,7.0,16.0,1.0,1975.0,2.0,9.0,2.0,8550000
3694,32,16.0,7.0,9.0,1.0,1969.0,1.0,7.0,2.217643916121277,5850000
3695,38,19.0,8.0,17.0,1.0,1999.0,1.0,7.0,2.0,7300000
3696,38,23.0,11.0,14.0,1.0,1978.0,2.0,6.0,3.0,6900000
3697,68,44.0,12.0,14.0,5.0,1967.0,3.0,9.0,2.0,6900000
3699,32,18.0,9.0,9.0,1.0,1967.0,1.0,6.0,3.0,5350000
3700,40,32.0,5.0,1.0,1.0,1983.4109561350313,2.0,1.0,1.0,4445012
3701,45,30.0,2.0,5.0,5.0,1963.0,2.0,5.0,2.0,4990000
3702,56,44.800000000000004,8.0,1.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,4600710
3703,32,21.0,5.0,9.0,5.0,1963.0,1.0,5.0,2.0,6000000
3704,72,38.0,15.0,16.0,1.0,2003.0,2.0,11.0,2.217643916121277,6400000
3705,57,32.0,14.0,17.0,1.0,1996.0,2.0,10.0,3.0,9000000
3706,41,21.0,4.0,12.0,1.0,1980.0,1.0,8.0,3.0,5700000
3707,74,49.0,1.0,6.0,2.0,1928.0,3.0,4.0,2.217643916121277,13350000
3709,59,44.0,7.0,9.0,1.0,1969.0,3.0,6.0,2.0,8000000
3710,64,43.0,11.0,12.0,1.0,1973.0,3.0,7.0,2.217643916121277,4000000
3711,79,47.0,3.0,9.0,1.0,2003.0,3.0,8.0,3.0,10900000
3712,49,29.0,1.0,5.0,1.0,1960.0,2.0,8.0,2.0,2000000
3713,39,31.200000000000003,2.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3595066
3714,65,39.0,12.0,12.0,1.0,1982.0,3.0,8.0,3.0,7700000
3715,56,35.0,1.0,5.0,2.0,1959.0,2.0,8.0,2.0,7500000
3716,72,45.0,7.0,17.0,1.0,1994.0,3.0,9.0,3.0,11000000
3717,64,34.0,13.0,17.0,1.0,2008.0,2.0,12.0,2.0,10800000
3718,76,45.0,17.0,17.0,1.0,1985.0,3.0,10.0,3.0,16900000
3719,38,20.0,3.0,14.0,1.0,1986.0,1.0,8.0,4.0,5900000
3720,48,42.0,11.0,25.0,1.0,2014.0,1.0,1.0,1.0,5313000
3721,57,30.0,8.0,8.0,1.0,2004.0,2.0,11.0,3.0,7370000
3722,53,30.0,7.0,12.0,1.0,1982.0,2.0,8.0,3.0,8500000
3724,49,44.0,5.0,1.0,1.0,2014.0,1.0,1.0,2.0,4833790
3725,62,38.0,7.0,9.0,1.0,1975.0,3.0,8.0,2.0,4500000
3726,43,29.0,1.0,5.0,2.0,1962.0,2.0,5.0,2.217643916121277,1800000
3727,45,28.0,3.0,5.0,5.0,1966.0,2.0,5.0,3.0,6250000
3728,35,19.0,2.0,14.0,5.0,1974.0,1.0,9.0,3.0,2000000
3729,44,28.0,2.0,5.0,2.0,1960.0,2.0,6.0,3.0,7700000
3730,53,28.0,15.0,23.0,6.0,2007.0,2.0,8.0,3.0,13800000
3731,54,32.0,15.0,17.0,1.0,1993.0,2.0,9.0,3.0,8800000
3732,61,32.0,15.0,17.0,1.0,2008.0,2.0,12.0,3.0,3965000
3733,50,34.0,9.0,9.0,1.0,1977.0,3.0,6.0,3.0,8600000
3734,32,18.0,6.0,9.0,1.0,1967.0,1.0,6.0,3.0,5350000
3735,57,41.0,3.0,5.0,2.0,1963.0,3.0,5.0,2.0,7500000
3736,51,33.0,4.0,5.0,2.0,1960.0,3.0,6.0,3.0,9600000
3737,48,31.0,5.0,8.0,2.0,1960.0,2.0,7.0,3.0,13700000
3738,64,51.2,13.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5747328
3739,38,23.0,9.0,9.0,1.0,1963.0,2.0,7.0,3.0,1000000
3740,56,29.0,10.0,16.0,1.0,2002.0,2.0,8.0,2.0,6800000
3741,44,28.0,3.0,9.0,1.0,1969.0,2.0,6.0,2.217643916121277,5700000
3742,42,28.0,8.0,9.0,1.0,1969.0,2.0,6.0,2.0,7100000
3743,73,44.0,17.0,2.0,1.0,1988.0,3.0,10.0,3.0,11000000
3744,37,22.0,2.0,9.0,1.0,1966.0,2.0,7.0,2.0,4900000
3745,79,45.0,11.0,22.0,1.0,1988.0,3.0,9.0,2.217643916121277,10300000
3746,66,44.0,7.0,12.0,5.0,1967.0,3.0,9.0,2.0,10800000
3748,37,19.0,16.0,17.0,1.0,1991.0,1.0,8.0,2.0,6900000
3750,79,63.2,7.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,7644305
3751,83,83.0,4.0,6.0,1.0,2014.0,2.0,10.0,1.0,7733836
3752,105,66.0,13.0,17.0,4.0,2012.0,3.0,16.0,1.0,6755868
3753,63,39.0,8.0,9.0,1.0,1973.0,3.0,7.0,2.217643916121277,8500000
3754,79,44.0,13.0,22.0,1.0,2002.0,3.0,10.0,3.0,12700000
3756,41,32.800000000000004,14.0,25.0,4.0,1983.4109561350313,1.0,1.0,2.217643916121277,3921239
3757,50,50.0,8.0,14.0,1.0,2014.0,2.0,1.0,1.0,3272351
3758,38,20.0,15.0,22.0,1.0,1996.0,1.0,10.0,3.0,6575000
3761,47,30.0,7.0,12.0,1.0,1973.0,2.0,7.0,2.0,7800000
3762,51,30.0,10.0,17.0,1.0,1985.0,2.0,8.0,3.0,11200000
3763,80,80.0,4.0,1.0,1.0,2013.0,2.0,1.0,1.0,13152320
3764,34,19.0,6.0,8.0,5.0,1979.0,1.0,9.0,2.0,2000000
3765,51,40.800000000000004,5.0,5.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,4445576
3766,56,44.800000000000004,3.0,12.0,6.0,2013.0,2.0,6.0,1.0,5194980
3767,57,32.0,7.0,17.0,1.0,1989.0,2.0,10.0,2.217643916121277,7150000
3768,66,43.0,3.0,12.0,5.0,1979.0,3.0,10.0,3.0,9900000
3769,41,19.0,3.0,5.0,2.0,1962.0,1.0,13.0,3.0,6300000
3770,31,20.0,5.0,5.0,1.0,1963.0,1.0,5.0,2.0,4800000
3771,46,36.800000000000004,2.0,3.0,1.0,1983.4109561350313,1.0,1.0,1.0,4219980
3772,77,61.6,5.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,7386162
3773,71,56.800000000000004,15.0,25.0,1.0,2013.0,2.0,1.0,4.0,11567550
3774,37,37.0,3.0,17.0,1.0,1987.0,1.0,8.0,2.0,7000000
3775,76,40.0,2.0,12.0,1.0,2001.0,3.0,10.0,3.0,12000000
3776,39,31.200000000000003,3.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3670370
3777,45,29.0,5.0,5.0,1.0,1964.0,2.0,5.0,2.0,6590000
3778,72,39.0,5.0,8.0,2.0,1946.0,3.0,9.0,3.0,15300000
3779,40,32.0,7.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4463840
3780,37,23.0,3.0,9.0,1.0,1964.0,2.0,7.0,2.217643916121277,9000000
3781,40,25.0,4.0,5.0,1.0,1961.0,2.0,5.0,3.0,5000000
3782,46,30.0,3.0,9.0,1.0,1970.0,2.0,6.0,3.0,7200000
3784,40,32.0,17.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3728040
3785,74,50.0,2.0,12.0,1.0,1996.0,3.0,10.0,3.0,13000000
3786,39,31.200000000000003,6.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4214650
3787,63,37.0,7.0,14.0,1.0,1987.0,3.0,8.0,1.0,7700000
3788,59,32.0,16.0,17.0,1.0,2011.0,2.0,12.0,1.0,3172400
3789,43,27.0,5.0,5.0,2.0,1965.0,2.0,5.0,2.0,1000000
3790,41,32.800000000000004,14.0,25.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3952320
3791,31,15.0,1.0,9.0,2.0,1962.0,1.0,9.0,3.0,5200000
3792,37,19.0,7.0,14.0,2.0,1983.4109561350313,1.0,8.0,2.0,7400000
3793,46,36.800000000000004,16.0,16.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4430221
3794,32,19.0,9.0,9.0,5.0,1966.0,1.0,5.0,3.0,5900000
3795,39,19.0,13.0,17.0,1.0,1992.0,1.0,8.0,2.217643916121277,6650000
3796,79,41.0,13.0,14.0,4.0,2014.0,3.0,1.0,1.0,7396800
3797,72,41.0,14.0,14.0,2.0,1979.0,3.0,9.0,2.0,10500000
3798,73,50.0,2.0,9.0,1.0,1978.0,3.0,6.0,2.0,3000000
3799,40,32.0,13.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3776760
3800,56,34.0,5.0,5.0,2.0,1958.0,2.0,7.0,3.0,4000000
3801,46,30.0,1.0,12.0,1.0,1980.0,2.0,6.0,2.0,7000000
3802,85,81.0,14.0,10.0,1.0,2002.0,3.0,10.0,3.0,12200000
3803,54,32.0,6.0,12.0,1.0,1994.0,2.0,9.0,2.217643916121277,9350000
3804,53,32.0,10.0,16.0,1.0,1980.0,2.0,9.0,2.0,1000000
3806,63,37.0,11.0,12.0,1.0,1984.0,3.0,8.0,2.217643916121277,9870000
3808,60,48.0,2.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5084698
3809,57,54.0,25.0,25.0,1.0,2014.0,2.0,1.0,1.0,8806753
3810,29,13.0,16.0,17.0,1.0,2000.0,1.0,7.0,2.217643916121277,7250000
3811,51,33.0,2.0,9.0,1.0,1972.0,3.0,5.0,3.0,7200000
3812,40,24.0,7.0,12.0,1.0,1970.0,2.0,5.0,2.0,6800000
3813,47,30.0,12.0,12.0,1.0,1976.0,2.0,6.0,2.0,7180000
3814,60,48.0,11.0,25.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5285070
3815,63,50.400000000000006,17.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6530200
3816,53,32.0,14.0,17.0,1.0,2006.0,2.0,9.0,3.0,8200000
3817,39,31.200000000000003,7.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4214650
3818,31,16.0,5.0,10.0,2.0,1974.0,1.0,5.0,2.0,5800000
3819,29,23.200000000000003,1.0,3.0,4.0,1983.4109561350313,1.0,1.0,1.0,2032627
3820,62,38.0,3.0,9.0,1.0,1979.0,3.0,8.0,2.217643916121277,8400000
3821,41,32.800000000000004,22.0,25.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3885023
3822,50,30.0,4.0,12.0,1.0,1980.0,2.0,9.0,2.0,11100000
3823,56,37.0,4.0,9.0,1.0,1978.0,3.0,6.0,2.0,8400000
3824,52,27.0,5.0,16.0,5.0,1993.0,2.0,11.0,3.0,8800000
3825,29,23.200000000000003,3.0,12.0,4.0,1983.4109561350313,1.0,1.0,1.0,2113637
3826,58,57.0,7.0,24.0,4.0,2009.0,2.0,10.0,2.217643916121277,990000
3827,74,59.2,3.0,16.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,4112500
3828,65,46.0,8.0,9.0,1.0,1975.0,4.0,6.0,2.0,9500000
3829,40,32.0,2.0,16.0,1.0,1983.4109561350313,1.0,10.0,2.217643916121277,2847100
3830,39,19.0,4.0,14.0,2.0,1971.0,1.0,8.0,3.0,990000
3831,84,43.0,14.0,22.0,1.0,1987.0,3.0,10.0,3.0,10300000
3832,44,28.0,4.0,9.0,2.0,1966.0,2.0,5.0,2.217643916121277,7600000
3834,79,63.2,2.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,7528752
3836,84,50.0,7.0,14.0,1.0,1996.0,3.0,8.0,2.0,11500000
3837,38,18.0,24.0,25.0,4.0,2004.0,1.0,9.0,2.0,6200000
3838,77,46.0,4.0,12.0,1.0,1994.0,3.0,10.0,3.0,12000000
3840,64,60.0,16.0,17.0,1.0,2014.0,2.0,1.0,1.0,6145920
3841,51,40.800000000000004,3.0,17.0,4.0,1983.4109561350313,2.0,1.0,2.217643916121277,5416092
3842,38,19.0,8.0,14.0,1.0,2008.0,1.0,7.0,2.217643916121277,5275000
3843,17,17.0,6.0,10.0,1.0,1969.0,2.0,6.0,3.0,2600000
3844,42,25.0,5.0,5.0,5.0,1959.0,2.0,5.0,2.0,5500000
3845,44,44.0,22.0,22.0,1.0,2013.0,1.0,1.0,1.0,8963340
3846,55,35.0,9.0,9.0,1.0,1972.0,3.0,6.0,2.0,6700000
3847,45,27.0,4.0,12.0,1.0,1968.0,2.0,6.0,2.0,7400000
3848,76,45.0,3.0,17.0,1.0,1984.0,3.0,10.0,3.0,10350000
3849,32,18.0,3.0,9.0,1.0,1985.0,1.0,6.0,2.0,5850000
3850,66,40.0,13.0,16.0,5.0,1981.0,3.0,8.0,3.0,12000000
3851,99,51.0,10.0,22.0,1.0,2003.0,3.0,11.0,4.0,20150000
3852,45,27.0,3.0,9.0,1.0,1968.0,2.0,6.0,2.0,6300000
3853,46,28.0,5.0,5.0,5.0,1965.0,2.0,5.0,3.0,6450000
3854,39,31.200000000000003,6.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4214650
3855,50,29.0,8.0,14.0,1.0,1992.0,2.0,8.0,3.0,2000000
3856,65,64.0,9.0,9.0,6.0,2015.0,3.0,1.0,1.0,3947304
3857,38,19.0,4.0,17.0,1.0,1985.0,1.0,8.0,3.0,6200000
3858,59,34.0,5.0,10.0,1.0,1994.0,2.0,10.0,3.0,9000000
3859,41,25.0,1.0,5.0,1.0,1962.0,2.0,5.0,3.0,7650000
3860,58,44.0,2.0,9.0,1.0,1970.0,3.0,6.0,3.0,8800000
3861,34,19.0,2.0,12.0,5.0,1967.0,1.0,9.0,3.0,6750000
3863,123,123.0,5.0,1.0,4.0,2014.0,4.0,1.0,1.0,21004672
